구분번호,발생년월,주야,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2024172340,2024년 11월,주간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,주차장 - 주차장,승용,남,31-40세,상해없음,보행자,여,65세 이상,중상
2024172341,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,기타불명,승용,남,21-30세,경상
2024172406,2024년 11월,주간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,이륜,남,41-50세,중상
2024172407,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,보행자,여,31-40세,경상
2024172408,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,남,41-50세,경상
2024172586,2024년 11월,야간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대차 - 충돌,기타,젖음/습기,비,교차로 - 교차로횡단보도내,이륜,남,31-40세,상해없음,개인형이동수단(PM),여,13-20세,부상신고
2024172628,2024년 11월,야간,충청남도 천안시 동남구,경상사고,0,0,3,0,차대차 - 충돌,기타,젖음/습기,비,기타 - 기타,승용,남,61-64세,기타불명,승용,남,51-60세,경상
2024172694,2024년 11월,야간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승합,남,65세 이상,상해없음,승합,남,41-50세,경상
2024172767,2024년 11월,야간,충청남도 천안시 동남구,중상사고,0,2,0,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,이륜,남,13-20세,중상
2024172818,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,21-30세,기타불명,화물,남,31-40세,경상
2024172906,2024년 11월,주간,충청남도 천안시 동남구,부상신고사고,0,0,0,1,차대차 - 기타,기타,건조,맑음,교차로 - 교차로안,화물,남,51-60세,상해없음,이륜,남,31-40세,부상신고
2024173020,2024년 11월,주간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,여,61-64세,중상
2024173141,2024년 11월,야간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,남,31-40세,경상
2024173150,2024년 11월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,31-40세,경상
2024173171,2024년 11월,야간,충청남도 천안시 동남구,사망사고,1,0,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,41-50세,사망,특수,남,51-60세,기타불명
2024173404,2024년 11월,주간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,여,65세 이상,경상
2024173435,2024년 11월,주간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,원동기,남,61-64세,중상,승용,남,65세 이상,상해없음
2024173504,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,5,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,승용,남,51-60세,경상
2024173637,2024년 11월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,31-40세,상해없음,보행자,여,12세 이하,중상
2024173679,2024년 11월,야간,충청남도 천안시 동남구,중상사고,0,1,2,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,51-60세,중상,화물,여,21-30세,경상
2024173749,2024년 11월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,21-30세,기타불명,승용,여,21-30세,경상
2024173763,2024년 11월,야간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,31-40세,상해없음,승용,남,51-60세,경상
2024173860,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,개인형이동수단(PM),여,21-30세,경상,승용,남,51-60세,상해없음
2024173906,2024년 11월,주간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,21-30세,상해없음,승용,남,65세 이상,경상
2024173939,2024년 11월,주간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,51-60세,상해없음,승용,여,61-64세,중상
2024174094,2024년 11월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,61-64세,상해없음,승용,여,31-40세,경상
2024174163,2024년 11월,주간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),여,20세 이하,상해없음,보행자,남,61-64세,중상
2024174167,2024년 11월,주간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,41-50세,상해없음,이륜,남,31-40세,중상
2024174292,2024년 11월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,21-30세,상해없음,보행자,남,13-20세,경상
2024174376,2024년 11월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,51-60세,상해없음,승용,여,51-60세,경상
2024174525,2024년 11월,주간,충청남도 천안시 서북구,중상사고,0,2,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,건설기계,남,61-64세,상해없음,이륜,남,65세 이상,중상
2024174565,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,20세 이하,상해없음,승용,여,31-40세,경상
2024174629,2024년 11월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,개인형이동수단(PM),여,20세 이하,상해없음,보행자,여,21-30세,부상신고
2024174712,2024년 11월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,61-64세,상해없음,보행자,남,21-30세,부상신고
2024174713,2024년 11월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,이륜,남,21-30세,부상신고
2024174714,2024년 11월,주간,충청남도 천안시 서북구,사망사고,1,0,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,이륜,남,61-64세,사망
2024174780,2024년 11월,야간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,여,31-40세,경상
2024174857,2024년 11월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,이륜,남,65세 이상,중상
2024174881,2024년 11월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,개인형이동수단(PM),여,13-20세,중상
2024174913,2024년 11월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,자전거,남,65세 이상,중상
2024174934,2024년 11월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,개인형이동수단(PM),남,41-50세,중상,승용,남,51-60세,상해없음
2024174953,2024년 11월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,화물,남,41-50세,경상
2024175045,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,65세 이상,상해없음,보행자,남,41-50세,경상
2024175046,2024년 11월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차량단독 - 기타,기타,건조,맑음,단일로 - 기타,승합,남,51-60세,기타불명,,,,
2024175248,2024년 11월,주간,충청남도 천안시 동남구,경상사고,0,0,3,0,차대차 - 충돌,안전거리미확보,건조,흐림,단일로 - 기타,화물,남,51-60세,경상,승용,남,13-20세,경상
2024175327,2024년 11월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,승용,남,31-40세,경상
2024175328,2024년 11월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,여,51-60세,경상
2024175379,2024년 11월,야간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,65세 이상,상해없음,보행자,남,13-20세,중상
2024175380,2024년 11월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,51-60세,기타불명,승용,여,41-50세,경상
2024175580,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,건조,맑음,교차로 - 교차로안,화물,남,65세 이상,상해없음,화물,남,51-60세,경상
2024175581,2024년 11월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,승용,여,21-30세,경상
2024175621,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,41-50세,기타불명,승용,여,51-60세,경상
2024175796,2024년 11월,주간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,61-64세,상해없음,이륜,남,31-40세,중상
2024175799,2024년 11월,주간,충청남도 천안시 동남구,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,21-30세,중상,승용,여,51-60세,경상
2024175888,2024년 11월,주간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 충돌,기타,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,이륜,남,21-30세,중상
2024176002,2024년 11월,야간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,이륜,남,31-40세,부상신고
2024176004,2024년 11월,야간,충청남도 천안시 동남구,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,승용,여,13-20세,부상신고
2024176124,2024년 11월,야간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승용,남,41-50세,경상
2024176141,2024년 11월,야간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,기타불명,기타불명,기타불명,기타불명,개인형이동수단(PM),남,41-50세,부상신고
2024176262,2024년 11월,주간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,61-64세,경상
2024176354,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,51-60세,경상,승용,남,51-60세,상해없음
2024176394,2024년 11월,주간,충청남도 천안시 서북구,중상사고,0,1,2,0,차대차 - 충돌,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,여,31-40세,상해없음,승용,남,51-60세,중상
2024176433,2024년 11월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,65세 이상,상해없음,보행자,남,31-40세,부상신고
2024176465,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,65세 이상,상해없음,승용,여,21-30세,경상
2024176499,2024년 11월,주간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,사륜오토바이(ATV),남,65세 이상,경상,승용,여,41-50세,경상
2024176576,2024년 11월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,보행자,남,51-60세,경상
2024176577,2024년 11월,야간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,보행자,남,13-20세,중상
2024176654,2024년 11월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,이륜,남,31-40세,경상
2024176655,2024년 11월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,65세 이상,상해없음,승용,여,21-30세,경상
2024176765,2024년 11월,주간,충청남도 천안시 동남구,중상사고,0,1,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승합,남,51-60세,상해없음,건설기계,남,61-64세,상해없음
2024176810,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,원동기,여,31-40세,경상
2024176898,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,승용,남,51-60세,경상
2024176899,2024년 11월,주간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,여,12세 이하,중상
2024176966,2024년 11월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승용,남,31-40세,경상
2024176990,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,승용,여,41-50세,경상
2024176991,2024년 11월,주간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 충돌,기타,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,원동기,남,51-60세,중상
2024177176,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,31-40세,경상
2024177369,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,41-50세,상해없음,승용,남,41-50세,경상
2024177474,2024년 11월,주간,충청남도 천안시 동남구,중상사고,0,1,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,65세 이상,상해없음,승용,남,31-40세,중상
2024177544,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,기타불명,승용,남,21-30세,경상
2024177596,2024년 11월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,이륜,남,51-60세,경상
2024177599,2024년 11월,야간,충청남도 천안시 동남구,중상사고,0,1,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,화물,남,51-60세,중상
2024177726,2024년 11월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 충돌,중앙선침범,젖음/습기,비,단일로 - 기타,개인형이동수단(PM),남,41-50세,중상,화물,남,41-50세,상해없음
2024177882,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,젖음/습기,비,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,남,51-60세,경상
2024177883,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,기타불명,기타불명,기타불명,기타불명,승용,남,61-64세,경상
2024177886,2024년 11월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,여,41-50세,상해없음,승용,남,41-50세,경상
2024177923,2024년 11월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,65세 이상,경상
2024177998,2024년 11월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,보행자,남,61-64세,부상신고
2024178026,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,원동기,남,21-30세,경상,승용,여,61-64세,경상
2024178169,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,기타,서리/결빙,눈,단일로 - 기타,승용,여,31-40세,기타불명,승용,남,41-50세,경상
2024178170,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,승용,여,31-40세,경상
2024178172,2024년 11월,주간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,31-40세,경상
2024178418,2024년 11월,야간,충청남도 천안시 서북구,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,31-40세,상해없음,승용,여,31-40세,경상
2024178494,2024년 11월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,65세 이상,상해없음,승용,남,31-40세,경상
2024178524,2024년 11월,주간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,승용,여,31-40세,경상
2024178569,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,적설,눈,단일로 - 기타,승용,남,41-50세,상해없음,승용,여,61-64세,경상
2024178622,2024년 11월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차량단독 - 충돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,화물,남,65세 이상,부상신고,,,,
2024178740,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,적설,눈,교차로 - 교차로부근,승용,여,51-60세,상해없음,승용,남,31-40세,경상
2024178785,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,3,0,차대차 - 충돌,교차로운행방법위반,적설,눈,교차로 - 교차로안,화물,남,65세 이상,상해없음,승용,남,21-30세,경상
2024178820,2024년 11월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,젖음/습기,눈,단일로 - 기타,화물,남,41-50세,상해없음,승용,남,21-30세,경상
2024178881,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,적설,눈,교차로 - 교차로안,화물,남,31-40세,상해없음,승용,남,31-40세,경상
2024178882,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,눈,교차로 - 교차로안,승용,남,41-50세,상해없음,승용,여,51-60세,경상
2024178884,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,2,3,차대차 - 충돌,안전거리미확보,서리/결빙,눈,기타 - 기타,승용,남,65세 이상,기타불명,승합,남,41-50세,부상신고
2024178938,2024년 11월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,서리/결빙,눈,단일로 - 기타,승합,남,61-64세,상해없음,승용,남,31-40세,경상
2024178939,2024년 11월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,적설,눈,단일로 - 기타,화물,남,31-40세,상해없음,승용,여,21-30세,경상
2024178940,2024년 11월,야간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,적설,눈,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,21-30세,경상
2024179013,2024년 11월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,적설,눈,교차로 - 교차로부근,승용,남,41-50세,상해없음,승용,남,21-30세,경상
2024179099,2024년 11월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,서리/결빙,흐림,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,남,41-50세,경상
2024179120,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,젖음/습기,눈,교차로 - 교차로안,승용,남,21-30세,상해없음,승용,남,21-30세,경상
2024179138,2024년 11월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,3,차대차 - 충돌,기타,적설,눈,교차로 - 교차로안,승용,여,51-60세,부상신고,승용,여,21-30세,부상신고
2024179139,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,적설,눈,교차로 - 교차로부근,승용,여,20세 이하,상해없음,승용,남,31-40세,경상
2024179347,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,여,21-30세,상해없음,승용,여,61-64세,경상
2024179427,2024년 11월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,젖음/습기,흐림,교차로 - 교차로안,승합,남,61-64세,상해없음,승용,여,51-60세,경상
2024179428,2024년 11월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,단일로 - 기타,승용,남,51-60세,상해없음,보행자,남,51-60세,경상
2024179471,2024년 11월,야간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승합,남,41-50세,상해없음,보행자,남,31-40세,중상
2024179663,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,적설,맑음,기타 - 기타,승합,남,65세 이상,상해없음,승용,남,31-40세,경상
2024179728,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 충돌,기타,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,승용,남,21-30세,경상
2024179859,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,여,20세 이하,상해없음,승용,여,51-60세,상해없음
2024179897,2024년 11월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,이륜,남,51-60세,부상신고,화물,남,51-60세,상해없음
2024179898,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,21-30세,상해없음,화물,남,41-50세,경상
2024179943,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,젖음/습기,흐림,단일로 - 기타,화물,남,21-30세,상해없음,원동기,남,21-30세,경상
2024179944,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,51-60세,상해없음,보행자,여,51-60세,경상
2024179946,2024년 11월,주간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,여,31-40세,상해없음,이륜,남,41-50세,중상
2024180112,2024년 11월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,이륜,남,21-30세,경상
2024180114,2024년 11월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,흐림,교차로 - 교차로부근,승용,남,61-64세,상해없음,보행자,남,61-64세,경상
2024180146,2024년 11월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,기타불명,기타불명,기타불명,이륜,남,31-40세,경상
2024180198,2024년 11월,야간,충청남도 천안시 서북구,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,보행자,남,61-64세,사망
2024180231,2024년 11월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,51-60세,상해없음,승용,남,21-30세,경상
2024180232,2024년 11월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,승용,여,21-30세,부상신고
2024180370,2024년 11월,주간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,젖음/습기,비,교차로 - 교차로안,승용,남,51-60세,상해없음,원동기,남,61-64세,중상
